@relation PostCheckBet

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute round {flop,turn,river}
@attribute gameCount numeric
@attribute somebodyActedThisRound {false,true}
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute betFrequency numeric
@attribute betFrequencyRound numeric
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute betProb numeric
@attribute action {check,bet}

@data
0,0,2,flop,1111,false,0,10264.5,99,2,2,1,0.966582,0.951373,0,0,0,0,0,false,0.14278,0.026583,0.712687,0.165321,-1.59957,0.017405,0.210045,0.205058,10.130435,0.493709,2.260864,0.017405,1,bet
0,0,2,flop,1123,false,0,10549.5,92.5,2,2,1,0.967,0.952308,1,0,0,0,0,false,0.143035,0.0263,0.734317,0.169702,-1.525779,0.017143,0.212245,0.207311,9.755102,0.497021,2.189694,0.017143,1,bet
0,0,2,flop,1128,false,0,10742.5,99,2,2,1,0.967407,0.953208,0,0,0,0,0,false,0.142403,0.026184,0.738971,0.170736,-1.554044,0.017015,0.212191,0.206396,9.6,0.496508,2.199768,0.017015,1,bet
0,0,2,turn,1143,false,0,10984,99,2,2,1,0.967805,0.857778,0,0,0,0,0,false,0.142284,0.025841,0.755474,0.173628,-1.499877,0.016765,0.21116,0.20544,9.365385,0.496042,2.142528,0.016765,1,bet
0,0,2,flop,1149,false,0,11001.5,99,2,2,1,0.968193,0.954074,0,0,0,0,0,false,0.142411,0.025707,0.756364,0.173744,-1.496717,0.016642,0.210928,0.205239,9.384615,0.495021,2.142758,0.016642,1,bet
0,0,2,flop,1155,false,0,11031,99,2,2,1,0.968571,0.954909,0,0,0,0,0,false,0.143399,0.025574,0.75,0.174126,-1.494332,0.016403,0.211562,0.205902,9.301887,0.495581,2.140298,0.016403,1,bet
0,0,2,flop,1175,false,0,11125,99,2,2,1,0.968941,0.955714,0,0,0,0,0,false,0.143511,0.025988,0.75,0.17401,-1.494968,0.01617,0.211366,0.205802,9.433962,0.494641,2.142368,0.01617,1,bet
0,0,2,flop,1188,false,0,11372,99,2,2,1,0.969302,0.956491,0,0,0,0,0,false,0.143624,0.026544,0.764912,0.176491,-1.515691,0.015944,0.211577,0.205235,8.859649,0.492231,2.154193,0.015944,1,bet
0,0,2,flop,1199,false,0,11415.5,99,2,2,1,0.969655,0.957241,0,0,0,0,0,false,0.143973,0.027132,0.769231,0.176689,-1.512795,0.015724,0.212136,0.205021,8.75862,0.491304,2.155046,0.015724,1,bet
0,0,2,flop,1213,false,0,11455,99,2,2,1,0.97,0.957966,0,0,0,0,0,false,0.143961,0.027642,0.773519,0.176884,-1.509908,0.015616,0.211339,0.204306,8.793103,0.488932,2.156095,0.015616,1,bet
0,0,2,river,1223,false,0,11579.5,71,2,2,1,0.970337,0.8375,5,2,0.4,2.140066,0.267857,true,0.144417,0.028231,0.767918,0.177025,-1.509035,0.015405,0.212062,0.205086,8.666667,0.491506,2.151408,0.015405,1,bet
0,0,2,flop,1229,false,0,11607.5,97,2,2,1,0.970667,0.958667,1,0,0,0,0,false,0.144526,0.028094,0.763514,0.176828,-1.508139,0.015302,0.212652,0.20571,8.716666,0.492027,2.149028,0.015302,1,bet
0,0,2,flop,1273,false,0,12054.5,99,2,2,1,0.970989,0.959344,0,0,0,0,0,false,0.14581,0.031042,0.770492,0.177655,-1.488621,0.014805,0.214722,0.207236,8.650794,0.493715,2.160214,0.014805,1,bet
0,0,2,turn,1273,false,0,12118.5,67,2,2,1,0.971304,0.865263,3,2,0.666667,2.862201,0.515625,true,0.14581,0.031042,0.777049,0.178956,-1.46898,0.014805,0.214722,0.207236,8.53125,0.493727,2.139017,0.014805,1,bet
0,0,2,river,1273,false,0,12148.5,52,2,2,1,0.971613,0.847059,8,5,0.625,3.258096,0.531915,true,0.14581,0.031042,0.786885,0.1809,-1.458581,0.014805,0.214722,0.207236,8.430769,0.494204,2.128064,0.014805,1,bet
0,0,2,turn,1293,false,0,12424.5,85.5,2,2,1,0.971915,0.872,2,0,0,0,0,false,0.145875,0.031334,0.782051,0.181056,-1.486378,0.014615,0.215266,0.207895,8.584616,0.495204,2.136455,0.014615,1,bet
